elec_date,county_name,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,5,RICK SANTORUM,REP,0,0,1,1
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,6,TED CRUZ,REP,6,20,288,314
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,7,JEB BUSH,REP,0,0,1,1
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,8,CHRIS CHRISTIE,REP,0,1,0,1
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,9,MIKE HUCKABEE,REP,2,0,3,5
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,10,BEN CARSON,REP,0,8,52,60
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,11,LINDSEY GRAHAM,REP,0,0,1,1
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,12,JOHN R. KASICH,REP,0,2,16,18
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,257,257,1,MICHAEL A. STEINBERG,DEM,17,9,294,320
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,257,257,2,BERNIE SANDERS,DEM,735,1019,30652,32406
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,257,257,3,KEITH JUDD,DEM,11,3,318,332
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,257,257,4,HILLARY CLINTON,DEM,1168,2143,30971,34282
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,257,257,5,ROQUE ROCKY DE LA FUENTE,DEM,6,1,208,215
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,257,257,6,MARTIN J. O'MALLEY,DEM,34,14,564,612
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,257,257,7,STAR LOCKE,DEM,18,5,214,237
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",11003,FOR COUNTY COURT CLERK (UNEXPIRED TERM),DEM,257,257,1,CHARLES GRAY,DEM,767,684,20009,21460
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",11003,FOR COUNTY COURT CLERK (UNEXPIRED TERM),DEM,257,257,2,ANASTASIA A. PITTMAN,DEM,1042,2345,38913,42300
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,1,DONALD J. TRUMP,REP,883,525,20727,22135
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,2,RAND PAUL,REP,18,7,309,334
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,3,CARLY FIORINA,REP,18,5,129,152
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,4,MARCO RUBIO,REP,925,594,27521,29040
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,5,RICK SANTORUM,REP,8,1,82,91
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,6,TED CRUZ,REP,802,454,25670,26926
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,7,JEB BUSH,REP,119,9,322,450
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,8,CHRIS CHRISTIE,REP,28,0,84,112
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,9,MIKE HUCKABEE,REP,19,1,144,164
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,10,BEN CARSON,REP,196,99,4702,4997
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,11,LINDSEY GRAHAM,REP,3,1,45,49
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,257,257,12,JOHN R. KASICH,REP,245,148,3616,4009
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12003,FOR COUNTY COURT CLERK (UNEXPIRED TERM),REP,257,257,1,RICK WARREN JR.,REP,961,820,33442,35223
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12003,FOR COUNTY COURT CLERK (UNEXPIRED TERM),REP,257,257,2,LINDA AMICK DODSON,REP,1369,600,32545,34514
03/01/2016,OKLAHOMA,"FEDERAL, STATE AND COUNTY",12003,FOR COUNTY COURT CLERK (UNEXPIRED TERM),REP,257,257,3,OWEN GARRETSON,REP,232,133,6684,7049
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,29,29,1,MICHAEL A. STEINBERG,DEM,2,3,47,52
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,29,29,2,BERNIE SANDERS,DEM,19,70,1798,1887
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,29,29,3,KEITH JUDD,DEM,1,4,65,70
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,29,29,4,HILLARY CLINTON,DEM,37,84,1752,1873
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,29,29,5,ROQUE ROCKY DE LA FUENTE,DEM,1,1,24,26
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,29,29,6,MARTIN J. O'MALLEY,DEM,1,2,140,143
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,29,29,7,STAR LOCKE,DEM,1,1,39,41
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,1,DONALD J. TRUMP,REP,19,57,896,972
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,2,RAND PAUL,REP,1,0,9,10
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,3,CARLY FIORINA,REP,0,1,3,4
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,4,MARCO RUBIO,REP,14,30,591,635
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,5,RICK SANTORUM,REP,0,0,2,2
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,6,TED CRUZ,REP,15,62,1099,1176
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,7,JEB BUSH,REP,2,0,6,8
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,8,CHRIS CHRISTIE,REP,1,0,2,3
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,9,MIKE HUCKABEE,REP,1,0,7,8
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,10,BEN CARSON,REP,9,9,208,226
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,11,LINDSEY GRAHAM,REP,0,0,1,1
03/01/2016,OKMULGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,29,29,12,JOHN R. KASICH,REP,3,1,62,66
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,1,MICHAEL A. STEINBERG,DEM,0,1,50,51
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,2,BERNIE SANDERS,DEM,53,40,2234,2327
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,3,KEITH JUDD,DEM,3,4,56,63
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,4,HILLARY CLINTON,DEM,92,45,2253,2390
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,5,ROQUE ROCKY DE LA FUENTE,DEM,0,4,25,29
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,6,MARTIN J. O'MALLEY,DEM,6,1,101,108
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,7,STAR LOCKE,DEM,3,3,59,65
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,1,DONALD J. TRUMP,REP,46,32,1622,1700
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,2,RAND PAUL,REP,1,0,19,20
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,3,CARLY FIORINA,REP,1,0,4,5
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,4,MARCO RUBIO,REP,24,14,1049,1087
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,5,RICK SANTORUM,REP,1,0,3,4
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,6,TED CRUZ,REP,49,34,1967,2050
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,7,JEB BUSH,REP,6,0,15,21
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,8,CHRIS CHRISTIE,REP,0,0,5,5
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,9,MIKE HUCKABEE,REP,3,1,20,24
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,10,BEN CARSON,REP,13,2,330,345
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,11,LINDSEY GRAHAM,REP,0,0,4,4
03/01/2016,OSAGE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,12,JOHN R. KASICH,REP,6,3,128,137
03/01/2016,OSAGE,CITY OF SAND SPRINGS,47201,"FOR CITY COUNCILMEMBER, WARD 1  CITY OF SAND SPRINGS",,1,1,1,MICHAEL L. PHILLIPS,,2,0,27,29
03/01/2016,OSAGE,CITY OF SAND SPRINGS,47201,"FOR CITY COUNCILMEMBER, WARD 1  CITY OF SAND SPRINGS",,1,1,2,PHIL NOLLAN,,0,0,66,66
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,17,17,1,MICHAEL A. STEINBERG,DEM,1,1,43,45
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,17,17,2,BERNIE SANDERS,DEM,19,24,1195,1238
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,17,17,3,KEITH JUDD,DEM,2,2,62,66
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,17,17,4,HILLARY CLINTON,DEM,15,47,910,972
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,17,17,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,22,22
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,17,17,6,MARTIN J. O'MALLEY,DEM,0,3,84,87
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,17,17,7,STAR LOCKE,DEM,1,1,39,41
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,1,DONALD J. TRUMP,REP,14,23,612,649
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,2,RAND PAUL,REP,1,0,7,8
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,3,CARLY FIORINA,REP,0,0,7,7
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,4,MARCO RUBIO,REP,10,13,365,388
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,5,RICK SANTORUM,REP,0,1,0,1
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,6,TED CRUZ,REP,10,22,678,710
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,7,JEB BUSH,REP,1,0,9,10
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,8,CHRIS CHRISTIE,REP,0,0,4,4
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,9,MIKE HUCKABEE,REP,1,1,11,13
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,10,BEN CARSON,REP,7,4,165,176
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,11,LINDSEY GRAHAM,REP,0,0,0,0
03/01/2016,OTTAWA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,17,17,12,JOHN R. KASICH,REP,1,1,80,82
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,1,MICHAEL A. STEINBERG,DEM,0,0,22,22
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,2,BERNIE SANDERS,DEM,8,29,727,764
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,3,KEITH JUDD,DEM,0,1,22,23
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,4,HILLARY CLINTON,DEM,11,28,565,604
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,19,19
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,6,MARTIN J. O'MALLEY,DEM,0,1,39,40
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,7,STAR LOCKE,DEM,2,1,18,21
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,1,DONALD J. TRUMP,REP,10,26,652,688
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,2,RAND PAUL,REP,0,0,6,6
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,3,CARLY FIORINA,REP,0,0,1,1
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,4,MARCO RUBIO,REP,2,20,328,350
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,5,RICK SANTORUM,REP,0,0,1,1
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,6,TED CRUZ,REP,13,24,708,745
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,7,JEB BUSH,REP,0,0,6,6
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,8,CHRIS CHRISTIE,REP,0,1,4,5
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,9,MIKE HUCKABEE,REP,0,0,8,8
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,10,BEN CARSON,REP,3,2,125,130
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,11,LINDSEY GRAHAM,REP,0,0,1,1
03/01/2016,PAWNEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,12,JOHN R. KASICH,REP,0,3,28,31
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,31,31,1,MICHAEL A. STEINBERG,DEM,1,4,50,55
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,31,31,2,BERNIE SANDERS,DEM,43,283,3506,3832
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,31,31,3,KEITH JUDD,DEM,0,5,45,50
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,31,31,4,HILLARY CLINTON,DEM,69,284,2271,2624
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,31,31,5,ROQUE ROCKY DE LA FUENTE,DEM,1,1,38,40
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,31,31,6,MARTIN J. O'MALLEY,DEM,0,5,106,111
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,31,31,7,STAR LOCKE,DEM,1,1,40,42
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,1,DONALD J. TRUMP,REP,41,206,2145,2392
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,2,RAND PAUL,REP,0,1,32,33
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,3,CARLY FIORINA,REP,1,5,19,25
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,4,MARCO RUBIO,REP,35,224,2610,2869
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,5,RICK SANTORUM,REP,0,0,6,6
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,6,TED CRUZ,REP,36,109,2550,2695
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,7,JEB BUSH,REP,8,5,48,61
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,8,CHRIS CHRISTIE,REP,0,2,13,15
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,9,MIKE HUCKABEE,REP,2,0,30,32
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,10,BEN CARSON,REP,10,24,615,649
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,11,LINDSEY GRAHAM,REP,0,1,6,7
03/01/2016,PAYNE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,31,31,12,JOHN R. KASICH,REP,5,50,381,436
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,41,41,1,MICHAEL A. STEINBERG,DEM,1,2,105,108
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,41,41,2,BERNIE SANDERS,DEM,18,100,2909,3027
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,41,41,3,KEITH JUDD,DEM,3,2,149,154
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,41,41,4,HILLARY CLINTON,DEM,28,84,1605,1717
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,41,41,5,ROQUE ROCKY DE LA FUENTE,DEM,1,2,69,72
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,41,41,6,MARTIN J. O'MALLEY,DEM,2,7,257,266
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,41,41,7,STAR LOCKE,DEM,1,1,81,83
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,1,DONALD J. TRUMP,REP,23,44,1021,1088
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,2,RAND PAUL,REP,0,1,10,11
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,3,CARLY FIORINA,REP,0,0,4,4
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,4,MARCO RUBIO,REP,10,31,573,614
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,5,RICK SANTORUM,REP,0,0,2,2
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,6,TED CRUZ,REP,5,27,805,837
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,7,JEB BUSH,REP,2,0,12,14
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,8,CHRIS CHRISTIE,REP,1,0,4,5
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,9,MIKE HUCKABEE,REP,1,3,16,20
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,10,BEN CARSON,REP,2,6,204,212
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,11,LINDSEY GRAHAM,REP,0,0,3,3
03/01/2016,PITTSBURG,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,41,41,12,JOHN R. KASICH,REP,1,5,89,95
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,1,MICHAEL A. STEINBERG,DEM,3,2,68,73
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,2,BERNIE SANDERS,DEM,22,133,2238,2393
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,3,KEITH JUDD,DEM,1,2,87,90
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,4,HILLARY CLINTON,DEM,45,51,1090,1186
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,5,ROQUE ROCKY DE LA FUENTE,DEM,0,2,49,51
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,6,MARTIN J. O'MALLEY,DEM,10,4,129,143
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,21,21,7,STAR LOCKE,DEM,2,2,63,67
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,1,DONALD J. TRUMP,REP,22,54,848,924
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,2,RAND PAUL,REP,0,0,9,9
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,3,CARLY FIORINA,REP,1,0,3,4
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,4,MARCO RUBIO,REP,11,37,752,800
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,5,RICK SANTORUM,REP,1,0,3,4
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,6,TED CRUZ,REP,14,43,1008,1065
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,7,JEB BUSH,REP,1,0,14,15
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,8,CHRIS CHRISTIE,REP,0,0,2,2
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,9,MIKE HUCKABEE,REP,3,2,14,19
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,10,BEN CARSON,REP,4,7,322,333
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,11,LINDSEY GRAHAM,REP,0,0,0,0
03/01/2016,PONTOTOC,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,21,21,12,JOHN R. KASICH,REP,4,11,90,105
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,1,MICHAEL A. STEINBERG,DEM,2,4,87,93
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,2,BERNIE SANDERS,DEM,51,126,3224,3401
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,3,KEITH JUDD,DEM,2,3,74,79
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,4,HILLARY CLINTON,DEM,59,113,2131,2303
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,5,ROQUE ROCKY DE LA FUENTE,DEM,1,0,40,41
